user_id,age,lead_status_score,payment_history_good,time_spent_min,pages_viewed,emails_sent,follow_up_emails,email_intensity,form_submissions,downloads,ctr_product_page,response_time_hours,social_media_engagement,engagement_score,is_mobile,is_tablet,is_desktop,is_organic_lead,is_email_lead,is_referral_lead,is_social_lead,converted_to_paid
6528,39,1,0,58,15,0,0,0,2,1,0.3,19,104,200,0,1,0,0,0,1,0,0
6529,22,0,1,49,13,2,2,4,2,2,0.4,4,61,146,1,0,0,0,1,0,0,0
6530,58,2,0,41,5,1,3,4,2,2,0.3,10,95,156,0,0,1,1,0,0,0,0
6531,25,1,1,8,13,0,0,0,3,2,0.8,24,54,101,1,0,0,1,0,0,0,0
6532,41,1,1,15,12,7,5,12,3,2,0.4,10,53,105,1,0,0,0,0,0,1,0
6533,49,1,1,17,9,1,1,2,1,2,0.7,20,115,157,0,0,1,0,0,0,1,0
6534,22,2,1,53,5,2,9,11,1,0,0.1,8,68,134,0,1,0,0,0,1,0,0
6535,26,0,0,5,12,2,10,12,5,1,0.4,9,39,85,0,0,1,0,0,0,1,0
6536,53,2,0,33,4,0,4,4,0,0,0.3,2,175,216,0,0,1,0,0,0,1,0
6537,39,0,1,54,8,1,7,8,4,2,0.4,1,195,281,0,0,1,0,0,1,0,0
6538,21,2,0,52,5,4,6,10,5,3,0.3,3,72,155,0,0,1,1,0,0,0,0
6539,56,2,0,27,9,5,5,10,4,1,0.7,9,159,218,0,1,0,0,0,0,1,0
6540,39,1,1,5,15,10,8,18,2,3,0.4,9,154,201,1,0,0,1,0,0,0,0
6541,60,2,0,56,9,4,6,10,5,0,0.7,20,151,240,0,0,1,0,0,0,1,0
6542,33,1,1,21,5,0,4,4,0,3,0.4,15,178,215,0,1,0,0,1,0,0,0
6543,40,1,0,49,6,6,4,10,1,0,0.3,1,137,201,0,0,1,0,1,0,0,0
6544,32,2,0,43,5,7,0,7,4,0,0.6,9,111,176,1,0,0,0,1,0,0,0
6545,32,1,0,12,2,4,9,13,5,2,0.2,14,151,186,1,0,0,0,1,0,0,0
6546,38,2,1,57,14,5,7,12,2,3,0.7,20,63,160,1,0,0,0,0,1,0,0
6547,37,1,0,31,15,2,0,2,0,2,0.2,13,114,179,1,0,0,0,1,0,0,0
6548,54,1,1,40,5,7,2,9,1,0,0.5,24,77,130,0,0,1,0,1,0,0,0
6549,40,0,1,23,7,0,8,8,2,3,0.5,4,110,159,1,0,0,0,0,1,0,0
6550,48,2,0,14,6,6,1,7,1,2,0.7,15,125,158,0,1,0,1,0,0,0,0
6551,27,0,0,32,6,9,0,9,3,3,0.3,23,44,103,0,0,1,0,1,0,0,0
6552,37,2,0,8,14,1,7,8,5,3,0.3,17,118,175,0,1,0,1,0,0,0,0
6553,29,2,1,21,6,5,4,9,1,0,0.7,20,139,175,1,0,0,0,0,1,0,0
6554,30,0,0,5,5,7,1,8,0,1,0.8,23,133,150,0,0,1,0,0,0,1,0
6555,37,2,1,39,9,10,8,18,2,1,0.4,17,84,149,0,0,1,1,0,0,0,0
6556,27,1,0,47,9,1,9,10,4,3,0.4,20,62,145,1,0,0,0,1,0,0,0
6557,20,2,1,44,15,2,5,7,5,2,0.7,13,188,281,0,0,1,0,0,0,1,0
6558,59,1,0,51,15,10,0,10,2,1,0.2,14,77,166,0,1,0,1,0,0,0,0
6559,55,2,0,44,7,7,2,9,5,0,0.6,13,56,129,0,1,0,0,1,0,0,0
6560,52,1,0,45,13,4,6,10,5,0,0.7,21,197,283,1,0,0,1,0,0,0,0
6561,26,0,0,59,15,4,3,7,2,2,0.7,1,30,129,1,0,0,0,1,0,0,0
6562,33,0,0,34,13,1,0,1,4,0,0.5,5,161,233,0,1,0,0,0,1,0,0
6563,54,0,1,27,14,7,0,7,2,2,0.2,15,66,131,0,1,0,0,0,1,0,0
6564,42,0,0,20,7,1,7,8,3,1,0.4,8,33,78,0,0,1,0,0,0,1,0
6565,55,1,1,20,6,6,9,15,2,1,0.6,10,54,94,0,0,1,0,1,0,0,0
6566,40,1,0,59,12,6,10,16,1,2,0.4,17,79,169,0,0,1,1,0,0,0,0
6567,37,2,0,31,5,4,8,12,2,1,0.1,1,99,148,0,1,0,0,0,0,1,0
6568,29,2,0,27,9,8,4,12,5,3,0.8,10,124,190,0,1,0,1,0,0,0,0
6569,38,2,1,41,2,3,7,10,4,3,0.6,21,120,183,1,0,0,0,0,1,0,0
6570,56,1,0,40,8,6,0,6,2,1,0.6,1,154,218,0,1,0,1,0,0,0,0
6571,35,2,1,44,11,9,3,12,3,1,0.7,21,85,162,1,0,0,0,0,0,1,0
6572,30,2,1,51,14,5,7,12,2,3,0.7,1,120,211,1,0,0,1,0,0,0,0
6573,24,1,1,30,7,5,8,13,3,1,0.3,2,86,141,0,0,1,0,0,1,0,0
6574,39,0,0,24,12,5,5,10,5,2,0.2,14,87,154,0,0,1,0,0,0,1,0
6575,59,2,1,49,15,0,9,9,3,2,0.2,22,157,249,1,0,0,0,1,0,0,0
6576,41,2,1,20,6,9,7,16,5,2,0.3,10,90,141,1,0,0,0,0,0,1,0
6577,54,0,1,15,7,5,2,7,1,3,0.5,9,73,111,0,0,1,0,0,1,0,0
6578,48,1,0,15,15,2,10,12,5,1,0.4,10,97,159,1,0,0,0,0,0,1,0
6579,23,0,0,54,11,5,0,5,1,1,0.7,6,26,107,0,0,1,0,0,1,0,0
6580,28,0,0,57,13,1,3,4,5,3,0.6,7,125,229,1,0,0,0,0,1,0,0
6581,21,0,0,24,7,2,9,11,2,0,0.2,17,77,121,1,0,0,0,0,1,0,0
6582,50,1,0,55,11,1,0,1,4,1,0.5,18,27,118,0,1,0,0,0,0,1,0
6583,23,1,1,41,8,3,5,8,1,2,0.5,17,97,161,0,1,0,1,0,0,0,0
6584,26,2,0,8,13,0,5,5,3,3,0.4,15,177,226,0,0,1,1,0,0,0,0
6585,44,0,0,9,3,1,5,6,3,0,0.2,1,152,176,1,0,0,1,0,0,0,0
6586,23,1,0,34,3,8,4,12,4,2,0.1,20,67,123,0,1,0,0,0,0,1,0
6587,25,2,0,57,6,9,2,11,2,1,0.3,11,30,107,1,0,0,0,0,1,0,0
6588,47,2,1,42,14,7,10,17,1,0,0.6,6,191,264,0,1,0,0,0,0,1,0
6589,45,0,1,18,14,10,10,20,5,3,0.5,12,181,248,0,0,1,0,0,1,0,1
6590,31,0,0,29,15,4,7,11,3,2,0.8,2,51,123,0,0,1,0,0,0,1,0
6591,58,2,1,19,6,3,5,8,3,2,0.6,16,36,80,0,0,1,0,0,0,1,0
6592,57,0,0,26,11,4,5,9,2,0,0.1,12,43,97,0,1,0,0,0,0,1,0
6593,60,0,0,54,12,1,3,4,4,1,0.2,8,138,230,1,0,0,0,1,0,0,0
6594,48,2,1,54,11,10,2,12,4,2,0.4,14,153,245,1,0,0,0,0,1,0,0
6595,59,1,1,24,7,1,0,1,5,2,0.5,5,113,170,0,1,0,1,0,0,0,0
6596,42,1,1,34,2,3,10,13,4,1,0.4,22,39,91,1,0,0,0,0,0,1,0
6597,39,2,0,7,2,2,2,4,5,3,0.3,8,154,186,1,0,0,0,1,0,0,0
6598,41,1,1,23,8,10,8,18,3,2,0.3,2,121,173,0,1,0,0,1,0,0,0
6599,32,1,0,8,2,5,7,12,5,3,0.6,16,156,189,0,0,1,0,0,0,1,0
6600,54,0,1,38,2,0,0,0,2,0,0.8,2,74,122,0,1,0,0,0,0,1,0
6601,25,1,0,8,13,0,0,0,2,2,0.2,3,31,75,0,1,0,0,0,1,0,0
6602,49,2,1,31,2,9,7,16,2,3,0.2,5,129,176,0,1,0,0,1,0,0,0
6603,56,1,1,20,4,6,8,14,4,3,0.2,4,96,142,0,0,1,1,0,0,0,0
6604,28,1,0,42,4,9,7,16,0,2,0.2,2,85,139,0,0,1,0,0,1,0,0
6605,25,1,0,57,7,3,0,3,4,0,0.6,7,27,110,0,0,1,0,0,1,0,0
6606,49,1,0,13,10,1,9,10,4,3,0.6,9,34,85,1,0,0,0,0,0,1,0
6607,26,2,1,47,7,5,7,12,0,0,0.4,22,29,90,0,1,0,0,1,0,0,0
6608,49,2,0,37,8,9,5,14,0,2,0.2,3,48,105,1,0,0,0,0,1,0,0
6609,39,0,0,15,15,7,10,17,0,0,0.8,9,200,245,0,0,1,1,0,0,0,0
6610,49,1,0,20,8,2,5,7,4,0,0.4,6,70,118,0,0,1,0,0,1,0,0
6611,50,1,0,39,6,0,3,3,2,3,0.1,14,105,168,1,0,0,0,1,0,0,0
6612,34,1,0,16,15,7,3,10,0,0,0.6,13,144,190,0,0,1,1,0,0,0,0
6613,34,0,1,56,8,9,3,12,3,2,0.8,17,137,222,1,0,0,1,0,0,0,0
6614,29,2,1,60,2,4,9,13,3,1,0.5,20,182,257,0,1,0,0,0,1,0,0
6615,59,2,0,30,15,10,9,19,2,2,0.2,11,113,183,0,1,0,1,0,0,0,0
6616,36,2,0,32,5,3,10,13,5,1,0.3,6,185,244,0,1,0,0,1,0,0,0
6617,43,0,0,54,4,1,5,6,5,3,0.5,18,96,179,0,1,0,0,0,0,1,0
6618,45,0,0,59,10,3,9,12,2,2,0.8,21,139,228,1,0,0,0,1,0,0,0
6619,31,0,0,22,9,10,2,12,3,1,0.2,19,22,73,0,1,0,0,1,0,0,0
6620,41,2,1,30,9,2,3,5,0,3,0.8,13,101,155,0,1,0,1,0,0,0,0
6621,40,0,0,15,2,10,0,10,1,3,0.7,22,144,172,0,0,1,0,1,0,0,0
6622,49,1,0,10,7,7,7,14,0,1,0.4,21,97,123,1,0,0,1,0,0,0,0
6623,51,0,0,56,13,2,2,4,5,2,0.3,10,168,269,0,1,0,1,0,0,0,0
6624,21,1,0,16,8,8,9,17,0,0,0.7,2,56,88,1,0,0,0,0,0,1,0
6625,24,0,0,44,12,8,2,10,5,0,0.1,11,125,208,0,0,1,1,0,0,0,0
6626,50,2,1,55,6,0,2,2,1,0,0.4,21,53,123,0,1,0,0,1,0,0,0
6627,27,1,0,42,12,7,6,13,1,1,0.2,12,59,130,1,0,0,0,0,0,1,0
6628,42,1,0,45,7,6,2,8,5,2,0.4,6,179,257,0,1,0,0,0,0,1,0
6629,50,0,1,41,4,4,6,10,2,3,0.5,17,102,163,0,1,0,1,0,0,0,0
6630,49,1,0,24,11,2,5,7,1,1,0.2,2,151,202,0,1,0,0,1,0,0,0
6631,30,1,1,57,13,10,9,19,0,1,0.6,23,70,155,0,1,0,0,0,1,0,0
6632,38,1,1,21,8,5,2,7,3,3,0.7,19,25,77,0,1,0,0,0,1,0,0
6633,42,1,0,25,12,10,3,13,4,3,0.4,7,135,202,1,0,0,0,1,0,0,0
6634,58,2,1,8,9,2,2,4,1,3,0.6,9,21,56,0,0,1,0,0,1,0,0
6635,56,0,0,35,13,2,7,9,0,3,0.5,21,30,97,0,0,1,0,1,0,0,0
6636,28,0,0,52,10,0,10,10,4,2,0.8,6,193,281,0,1,0,0,1,0,0,0
6637,52,0,1,40,15,9,8,17,1,3,0.4,8,95,174,1,0,0,1,0,0,0,0
6638,26,0,0,21,14,4,9,13,4,2,0.8,6,90,155,0,0,1,0,0,0,1,0
6639,45,0,0,47,4,9,3,12,2,0,0.6,22,92,153,0,1,0,1,0,0,0,0
6640,26,0,0,57,6,7,3,10,0,2,0.2,21,171,244,1,0,0,0,1,0,0,0
6641,40,1,1,56,11,5,1,6,5,0,0.4,9,27,120,0,1,0,0,0,0,1,0
6642,55,1,1,53,14,3,9,12,3,2,0.7,12,166,260,0,1,0,0,0,0,1,0
6643,24,2,1,43,14,3,3,6,3,2,0.3,5,30,114,0,1,0,1,0,0,0,0
6644,39,1,0,56,14,10,5,15,5,1,0.4,20,106,207,0,1,0,0,1,0,0,1
6645,54,0,1,60,10,3,3,6,4,1,0.4,3,132,226,0,0,1,0,0,0,1,0
6646,49,2,0,5,6,7,8,15,1,3,0.6,15,164,190,1,0,0,0,0,0,1,0
6647,45,0,0,13,12,5,8,13,5,1,0.3,13,164,218,0,1,0,1,0,0,0,0
6648,57,1,1,52,5,0,3,3,3,0,0.8,4,100,171,0,0,1,1,0,0,0,0
6649,46,1,0,44,6,5,10,15,2,0,0.2,20,107,169,1,0,0,0,1,0,0,0
6650,35,2,1,30,10,6,6,12,0,0,0.8,6,148,198,0,0,1,0,0,0,1,0
6651,59,1,0,28,15,10,4,14,1,0,0.6,6,60,121,0,1,0,0,0,0,1,0
6652,35,2,1,43,10,4,2,6,3,0,0.6,17,159,231,0,1,0,0,0,0,1,0
6653,55,2,0,10,3,7,3,10,3,3,0.1,14,51,82,1,0,0,0,1,0,0,0
6654,30,1,1,35,15,5,3,8,3,2,0.1,10,59,137,1,0,0,1,0,0,0,0
6655,50,2,0,31,8,7,3,10,4,0,0.3,6,54,113,0,1,0,0,0,0,1,0
6656,44,0,0,10,7,7,4,11,4,3,0.6,21,168,210,0,1,0,1,0,0,0,0
6657,24,2,1,53,4,3,3,6,2,1,0.1,9,49,118,1,0,0,0,0,1,0,0
6658,41,2,1,13,15,7,0,7,4,1,0.5,7,193,250,0,0,1,1,0,0,0,0
6659,33,0,1,11,10,0,10,10,2,2,0.3,20,109,150,1,0,0,1,0,0,0,0
6660,57,1,0,24,2,6,0,6,0,3,0.8,1,49,83,1,0,0,0,0,1,0,0
6661,47,1,1,18,9,8,9,17,1,2,0.6,24,24,67,0,1,0,0,0,1,0,0
6662,47,2,1,8,9,1,4,5,2,1,0.4,19,158,192,1,0,0,0,0,0,1,0
6663,56,2,0,5,5,1,1,2,1,2,0.5,8,123,145,0,1,0,0,0,1,0,0
6664,41,0,0,55,14,5,10,15,3,1,0.6,14,43,137,0,1,0,0,0,0,1,0
6665,54,1,1,15,6,7,0,7,3,1,0.8,6,53,91,0,1,0,0,1,0,0,0
6666,35,2,0,37,7,3,6,9,2,3,0.2,1,174,237,1,0,0,1,0,0,0,0
6667,31,2,0,52,13,3,7,10,5,0,0.3,9,37,130,0,1,0,1,0,0,0,1
6668,24,0,1,59,3,2,1,3,5,3,0.6,7,94,180,1,0,0,0,0,0,1,0
6669,56,0,0,18,5,1,5,6,2,1,0.7,4,89,125,0,1,0,1,0,0,0,0
6670,51,0,1,51,2,1,4,5,1,3,0.6,1,130,194,0,1,0,0,0,1,0,0
6671,27,2,0,7,4,6,6,12,5,2,0.5,14,101,135,0,1,0,0,0,0,1,0
6672,57,1,0,29,7,9,1,10,1,1,0.6,21,25,73,0,0,1,0,0,1,0,0
6673,58,2,1,45,8,5,6,11,2,0,0.1,11,48,115,0,0,1,0,1,0,0,0
6674,49,2,1,29,4,8,4,12,2,1,0.6,11,115,160,0,0,1,1,0,0,0,0
6675,40,2,1,45,8,3,6,9,2,1,0.4,14,70,139,1,0,0,0,0,1,0,0
6676,55,0,0,38,15,1,6,7,4,3,0.2,17,48,134,0,1,0,0,0,0,1,0
6677,26,2,0,31,2,2,8,10,4,3,0.8,1,196,249,1,0,0,0,1,0,0,0
6678,48,0,0,49,10,8,7,15,5,2,0.8,20,124,212,0,1,0,0,0,1,0,0
6679,31,0,0,15,5,6,5,11,5,3,0.8,18,120,166,0,1,0,0,0,0,1,0
6680,39,2,1,49,7,8,8,16,4,3,0.5,3,138,219,0,1,0,0,1,0,0,0
6681,45,2,0,20,11,7,10,17,2,2,0.4,15,199,251,1,0,0,0,0,1,0,0
6682,24,0,1,37,5,4,4,8,5,1,0.8,22,159,223,0,1,0,0,1,0,0,0
6683,58,0,0,11,13,1,2,3,0,2,0.8,12,132,173,0,1,0,1,0,0,0,0
6684,26,2,1,13,11,4,3,7,1,2,0.2,3,70,112,0,0,1,0,0,0,1,0
6685,58,0,0,33,11,7,2,9,5,2,0.4,24,27,101,1,0,0,0,0,1,0,0
6686,44,1,0,34,6,9,5,14,1,0,0.6,9,194,243,0,1,0,0,1,0,0,0
6687,40,0,0,27,13,5,3,8,4,0,0.4,24,159,224,0,0,1,0,1,0,0,0
6688,51,1,1,39,6,7,6,13,2,0,0.1,2,173,230,0,0,1,0,1,0,0,0
6689,23,1,0,24,2,2,9,11,0,1,0.2,8,129,159,0,0,1,0,1,0,0,0
6690,25,2,1,18,11,5,6,11,4,0,0.6,8,173,225,1,0,0,0,0,0,1,0
6691,33,0,0,6,9,5,1,6,4,0,0.1,7,166,202,0,0,1,0,0,1,0,0
6692,28,1,1,45,4,7,3,10,5,2,0.5,9,169,241,0,0,1,1,0,0,0,0
6693,57,1,0,38,9,1,7,8,5,0,0.5,4,116,187,0,1,0,1,0,0,0,0
6694,60,1,1,38,11,5,2,7,4,1,0.6,19,164,238,1,0,0,0,0,1,0,0
6695,20,1,0,16,6,9,2,11,3,3,0.4,6,27,70,0,1,0,0,0,1,0,0
6696,29,2,1,55,8,2,7,9,0,0,0.2,24,103,174,0,1,0,0,0,0,1,0
6697,29,1,0,22,14,0,0,0,0,1,0.6,22,82,134,0,1,0,0,1,0,0,0
6698,48,0,0,12,10,9,4,13,4,3,0.7,21,38,88,0,0,1,1,0,0,0,0
6699,54,1,1,22,13,3,5,8,0,3,0.6,20,42,96,1,0,0,1,0,0,0,0
6700,38,2,0,55,6,3,2,5,0,1,0.5,11,42,111,0,1,0,0,1,0,0,0
6701,44,0,1,53,11,3,8,11,3,1,0.4,14,77,163,1,0,0,0,1,0,0,0
6702,59,0,1,11,7,2,2,4,4,2,0.7,3,179,220,0,0,1,0,0,0,1,0
6703,56,0,1,19,5,4,10,14,3,2,0.3,16,161,203,0,0,1,0,1,0,0,0
6704,48,0,1,32,12,1,10,11,0,3,0.4,10,122,184,0,1,0,0,1,0,0,0
6705,32,0,1,57,5,6,9,15,4,2,0.3,6,184,267,0,1,0,0,0,1,0,0
6706,33,2,1,43,2,2,6,8,1,2,0.2,10,40,94,1,0,0,0,0,1,0,0
6707,40,1,0,41,14,1,9,10,2,0,0.6,11,37,112,1,0,0,0,0,0,1,0
6708,39,0,0,37,2,3,2,5,4,0,0.3,19,39,92,0,1,0,0,0,1,0,0
6709,56,2,0,33,7,7,2,9,0,0,0.1,24,167,214,0,0,1,0,0,1,0,0
6710,39,2,0,42,2,6,10,16,4,0,0.3,2,144,202,0,1,0,0,0,0,1,0
6711,47,0,1,6,8,3,10,13,5,3,0.5,4,107,150,1,0,0,0,0,0,1,0
6712,42,1,1,47,10,8,7,15,1,3,0.3,18,184,260,0,1,0,0,0,0,1,0
6713,25,2,0,21,15,8,9,17,1,3,0.2,18,86,146,0,1,0,0,1,0,0,0
6714,57,0,1,28,4,1,9,10,2,3,0.3,11,32,80,1,0,0,0,0,0,1,0
6715,20,0,0,50,8,0,0,0,5,1,0.3,4,156,239,0,1,0,1,0,0,0,0
6716,59,2,1,24,15,1,9,10,1,0,0.5,14,64,121,1,0,0,1,0,0,0,0
6717,52,0,0,32,3,1,9,10,5,2,0.7,20,63,120,1,0,0,0,0,0,1,0
6718,45,2,1,23,8,3,9,12,1,0,0.3,19,20,62,0,1,0,0,0,1,0,0
6719,28,1,1,57,5,5,0,5,1,1,0.4,6,40,112,0,1,0,0,1,0,0,0
6720,38,1,1,17,7,8,7,15,2,0,0.1,21,183,220,0,0,1,1,0,0,0,0
6721,23,0,1,36,11,2,4,6,2,1,0.4,1,151,217,0,0,1,0,1,0,0,0
6722,43,2,0,52,5,7,8,15,3,3,0.4,9,186,263,1,0,0,0,1,0,0,0
6723,55,1,0,20,4,1,1,2,0,1,0.3,19,101,131,0,1,0,0,0,0,1,0
6724,23,0,1,38,14,3,7,10,0,3,0.2,22,173,245,0,1,0,0,0,0,1,0
6725,20,0,0,49,4,6,9,15,5,3,0.4,23,179,257,0,0,1,0,0,1,0,0
6726,55,2,1,49,9,8,4,12,0,3,0.4,22,197,270,0,1,0,0,1,0,0,0
6727,42,0,0,60,9,9,2,11,4,1,0.8,17,196,288,0,1,0,1,0,0,0,0
6728,27,0,0,49,13,1,0,1,3,1,0.2,13,107,193,0,0,1,1,0,0,0,0
6729,38,1,1,10,9,5,6,11,4,2,0.7,21,84,128,0,1,0,0,0,0,1,0
6730,21,2,0,30,9,7,4,11,4,3,0.4,11,118,184,0,1,0,1,0,0,0,0
6731,35,2,1,36,7,1,9,10,0,1,0.6,14,52,104,0,0,1,0,1,0,0,0
6732,47,0,0,23,9,10,0,10,3,0,0.5,19,141,191,0,1,0,1,0,0,0,0
6733,57,0,0,36,8,9,4,13,4,3,0.5,2,91,161,0,1,0,0,0,1,0,0
6734,45,1,0,45,13,9,8,17,1,3,0.3,3,122,202,0,1,0,1,0,0,0,1
6735,60,1,0,59,5,6,6,12,5,3,0.8,24,141,231,1,0,0,0,0,0,1,0
6736,40,0,1,24,8,2,0,2,0,3,0.8,20,176,222,0,1,0,0,0,1,0,0
6737,44,1,0,15,12,1,0,1,2,1,0.2,19,54,101,1,0,0,0,0,0,1,0
6738,45,2,1,36,2,10,10,20,1,1,0.4,17,22,67,0,0,1,1,0,0,0,0
6739,44,2,1,29,3,10,5,15,3,1,0.5,14,143,189,1,0,0,0,0,1,0,0
6740,47,0,0,39,10,3,8,11,0,2,0.1,22,77,140,1,0,0,1,0,0,0,0
6741,54,0,0,28,9,7,6,13,5,0,0.7,13,29,90,0,0,1,0,1,0,0,0
6742,33,1,1,50,15,7,0,7,5,2,0.3,21,153,252,0,0,1,0,1,0,0,0
6743,31,1,0,26,4,0,1,1,3,0,0.6,16,192,235,1,0,0,0,0,0,1,0
6744,50,2,1,10,13,8,6,14,5,3,0.2,6,135,192,1,0,0,0,0,0,1,0
6745,28,1,1,24,15,5,7,12,2,3,0.3,7,87,153,0,0,1,1,0,0,0,0
6746,32,0,0,55,10,2,4,6,1,1,0.1,14,121,201,0,0,1,0,0,0,1,0
6747,55,1,0,29,3,6,6,12,1,1,0.6,13,179,219,0,0,1,0,0,0,1,0
6748,44,0,0,50,4,6,1,7,2,2,0.7,3,53,121,1,0,0,1,0,0,0,0
6749,43,2,0,11,11,4,9,13,5,3,0.7,17,176,230,1,0,0,0,0,1,0,0
6750,46,0,0,14,14,9,8,17,5,3,0.5,23,44,107,0,0,1,0,1,0,0,0
6751,29,2,1,47,14,5,3,8,0,1,0.5,8,61,138,1,0,0,0,0,1,0,1
6752,38,1,1,52,8,8,5,13,4,3,0.3,22,166,252,0,1,0,1,0,0,0,0
6753,28,0,1,60,3,10,8,18,1,0,0.4,3,198,267,1,0,0,0,0,0,1,0
6754,28,0,1,23,5,3,8,11,5,1,0.3,13,37,87,0,1,0,0,0,1,0,0
6755,20,0,0,60,13,9,2,11,5,1,0.7,22,109,212,1,0,0,0,1,0,0,0
6756,24,2,1,23,7,8,7,15,4,0,0.6,2,91,140,0,0,1,0,0,1,0,0
6757,21,0,1,56,9,6,9,15,5,0,0.3,21,85,174,0,1,0,0,1,0,0,0
6758,29,0,0,30,14,10,0,10,1,1,0.7,3,119,182,0,0,1,0,1,0,0,0
6759,51,1,0,27,12,3,2,5,0,2,0.7,4,67,122,0,1,0,0,1,0,0,0
6760,47,2,1,37,11,7,10,17,5,3,0.2,12,103,183,0,0,1,0,1,0,0,0
6761,28,1,1,5,13,1,1,2,5,0,0.4,14,132,178,0,0,1,1,0,0,0,0
6762,25,0,0,37,11,1,7,8,3,0,0.3,17,129,197,0,0,1,0,0,0,1,0
6763,28,2,0,56,8,0,8,8,1,2,0.2,14,106,185,0,1,0,1,0,0,0,0
6764,46,2,0,32,6,10,10,20,4,3,0.6,13,175,237,0,1,0,0,1,0,0,0
6765,49,0,0,40,2,4,8,12,2,2,0.3,22,108,162,0,0,1,0,0,1,0,0
6766,58,2,1,14,15,0,2,2,0,2,0.7,1,89,137,0,1,0,1,0,0,0,0
6767,47,2,0,12,12,5,5,10,0,3,0.1,15,111,153,0,0,1,0,1,0,0,0
6768,59,2,0,30,13,1,10,11,1,2,0.6,19,77,140,0,0,1,0,0,0,1,0
6769,31,2,1,45,2,4,2,6,5,2,0.3,10,77,145,1,0,0,0,1,0,0,0
6770,49,0,0,50,8,8,4,12,4,3,0.4,1,104,188,0,0,1,0,1,0,0,0
6771,52,2,1,12,5,3,9,12,4,2,0.6,17,27,65,0,1,0,1,0,0,0,0
6772,47,0,1,17,15,6,10,16,5,1,0.3,17,163,227,0,0,1,1,0,0,0,0
6773,55,0,0,60,5,7,7,14,5,1,0.2,7,38,125,0,0,1,1,0,0,0,0
6774,48,2,0,57,7,8,3,11,0,3,0.4,14,180,257,1,0,0,0,1,0,0,0
6775,44,2,0,26,7,6,2,8,5,3,0.5,14,84,145,0,1,0,0,0,0,1,0
6776,42,1,0,15,9,7,1,8,3,2,0.5,19,191,237,0,0,1,1,0,0,0,0
6777,34,2,1,55,10,0,9,9,4,1,0.4,17,20,109,0,1,0,0,0,0,1,0
6778,31,1,0,48,7,0,3,3,2,3,0.6,4,84,158,0,1,0,1,0,0,0,0
6779,47,1,0,29,2,1,6,7,4,1,0.4,23,104,151,0,1,0,1,0,0,0,0
6780,58,1,1,58,15,7,9,16,0,2,0.7,18,48,140,1,0,0,1,0,0,0,0
6781,20,0,1,24,5,6,0,6,0,1,0.4,21,97,133,1,0,0,0,0,1,0,0
6782,56,1,1,14,14,6,9,15,0,1,0.1,20,130,174,1,0,0,0,1,0,0,0
6783,51,1,1,27,10,1,7,8,0,2,0.2,3,24,75,1,0,0,0,0,0,1,0
6784,35,1,0,44,11,9,7,16,5,2,0.1,23,68,153,0,1,0,1,0,0,0,0
6785,52,1,1,11,6,1,4,5,3,3,0.4,8,41,79,1,0,0,0,1,0,0,0
6786,37,0,1,26,6,3,10,13,2,0,0.4,21,139,183,0,0,1,1,0,0,0,0
6787,46,0,1,50,13,2,6,8,0,2,0.5,4,69,149,0,0,1,1,0,0,0,0
6788,54,1,0,47,11,4,10,14,2,2,0.7,4,46,125,1,0,0,0,0,1,0,0
6789,56,0,0,23,13,1,9,10,3,3,0.8,11,56,120,0,1,0,0,0,1,0,0
6790,43,1,1,17,11,5,8,13,2,1,0.7,8,172,219,0,0,1,0,1,0,0,0
6791,22,0,1,17,3,10,3,13,0,1,0.7,21,151,176,0,1,0,0,0,1,0,0
6792,22,2,1,42,4,0,3,3,5,3,0.2,12,98,169,0,0,1,0,1,0,0,0
6793,56,2,0,35,8,4,1,5,0,3,0.6,7,102,159,0,1,0,0,0,0,1,0
6794,50,2,1,21,3,9,8,17,1,2,0.3,12,39,73,0,0,1,0,1,0,0,0
6795,43,1,0,59,2,0,3,3,4,0,0.8,2,163,238,0,1,0,0,1,0,0,0
6796,27,0,1,39,4,6,4,10,3,3,0.3,14,177,239,0,0,1,0,0,0,1,0
6797,57,0,1,52,7,1,3,4,2,0,0.5,10,37,109,0,1,0,0,0,0,1,0
6798,50,0,1,49,15,3,1,4,0,1,0.2,2,41,122,1,0,0,0,0,0,1,0
6799,25,2,1,6,6,9,8,17,3,1,0.3,3,155,184,1,0,0,0,1,0,0,0
6800,29,0,1,39,10,5,6,11,0,1,0.8,2,49,110,0,1,0,0,1,0,0,0
6801,53,2,0,50,12,7,5,12,1,3,0.5,21,59,142,0,1,0,0,0,0,1,0
6802,37,1,0,50,10,10,9,19,2,3,0.6,4,42,124,1,0,0,0,0,1,0,0
6803,49,1,1,51,7,1,2,3,5,1,0.4,10,76,158,1,0,0,1,0,0,0,0
6804,53,1,0,36,9,6,2,8,0,1,0.7,20,171,227,0,0,1,0,1,0,0,0
6805,25,1,0,33,14,2,10,12,4,0,0.5,12,192,265,0,1,0,1,0,0,0,0
6806,53,2,0,59,7,0,6,6,2,0,0.5,10,50,129,0,0,1,0,0,1,0,0
6807,59,0,0,5,4,1,6,7,3,2,0.4,13,26,52,0,0,1,0,1,0,0,0
6808,25,1,0,49,14,9,3,12,2,3,0.1,1,103,192,0,1,0,0,0,0,1,0
6809,35,2,0,7,4,7,4,11,1,3,0.4,20,79,103,0,1,0,0,1,0,0,0
